order_id,date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD51218,2024-09-29,5003,Programming Basics,Books,MindPress,CUST3069,VIP,East,Patna,West Bengal,14,665,0,229,99,UPI,Warehouse,Shipped,No,4.3,Mobile,NEW10,B,Stable demand,Yes
ORD51219,2024-09-29,4005,Electric Kettle,Kitchen,HeatWave,CUST3072,Repeat,North,Jaipur,Delhi,4,2180,8,150,49,Wallet,Marketplace,Delivered,Yes,4.4,Mobile,Unknown,A,Stable demand,No
ORD51220,2024-09-30,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3036,VIP,South,Chennai,Karnataka,6,1985,8,113,103,Wallet,Direct,Delivered,No,3.8,Tablet,SAVE15,A,High repeat orders,Yes
ORD51221,2024-09-30,1005,Power Bank,Electronics,ByteCraft,CUST3042,Repeat,South,Chennai,Karnataka,7,2725,12,192,49,NetBanking,Warehouse,Shipped,No,4.4,Mobile,SAVE15,D,High repeat orders,No
ORD51222,2024-09-30,3005,Massager Gun,Health,ZenPulse,CUST3053,New,West,Surat,Gujarat,3,1725,12,89,67,COD,Direct,Delivered,No,3.7,Tablet,FEST20,D,Discount-driven sales,Yes
ORD51223,2024-09-30,3002,Protein Powder,Health,NutriCore,CUST3025,VIP,South,Bangalore,Karnataka,5,1260,0,69,49,UPI,Warehouse,Delivered,No,4.3,Mobile,Unknown,D,Stable demand,Yes
ORD51224,2024-09-30,4001,Coffee Press,Kitchen,MealMint,CUST3032,Repeat,West,Vadodara,Gujarat,3,1625,15,103,85,UPI,Warehouse,Delivered,No,4.0,Desktop,NEW10,D,Premium segment,No
ORD51225,2024-09-30,2005,Casual Sneakers,Fashion,StreetRoot,CUST3058,New,South,Kochi,Karnataka,6,1585,0,139,99,Wallet,Direct,Delivered,No,4.1,Tablet,Unknown,D,Premium segment,No
ORD51226,2024-10-01,4004,Mixer Grinder,Kitchen,CookCraft,CUST3070,New,East,Patna,West Bengal,3,1345,5,107,49,COD,Direct,Delivered,No,4.9,Tablet,Unknown,D,Stable demand,No
ORD51227,2024-10-01,2002,Denim Jacket,Fashion,UrbanBeat,CUST3077,Repeat,West,Surat,Gujarat,4,1770,0,116,103,NetBanking,Marketplace,Delivered,No,4.7,Tablet,Unknown,B,Seasonal demand,Yes
ORD51228,2024-10-01,3004,Resistance Band,Health,ActiveLife,CUST3017,Repeat,South,Bangalore,Karnataka,10,1540,12,163,49,Card,Warehouse,Shipped,No,4.8,Desktop,Unknown,B,Premium segment,Yes
ORD51229,2024-10-01,3001,Yoga Mat,Health,FlexFit,CUST3018,New,North,Jaipur,Delhi,5,1445,5,168,85,Card,Warehouse,Delivered,Yes,3.4,Tablet,NEW10,A,Discount-driven sales,No
ORD51230,2024-10-01,3003,Smart Scale,Health,HealWell,CUST3038,Repeat,South,Hyderabad,Karnataka,2,2465,5,65,85,UPI,Direct,Delivered,No,4.3,Tablet,Unknown,C,Premium segment,No
ORD51231,2024-10-01,1004,Smart Watch,Electronics,TechAura,CUST3056,Repeat,South,Chennai,Karnataka,3,2820,8,106,99,NetBanking,Direct,Delivered,No,3.6,Mobile,SAVE15,A,Stable demand,No
ORD51232,2024-10-02,2005,Casual Sneakers,Fashion,StreetRoot,CUST3059,Repeat,North,Jaipur,Delhi,10,1585,12,188,99,Card,Warehouse,Processing,No,4.5,Tablet,NEW10,D,Discount-driven sales,No
ORD51233,2024-10-02,2003,Sports T-Shirt,Fashion,FitWear,CUST3046,New,East,Kolkata,West Bengal,14,1955,0,174,103,Card,Marketplace,Delivered,No,3.8,Tablet,FLASH30,B,Premium segment,Yes
ORD51234,2024-10-02,2002,Denim Jacket,Fashion,UrbanBeat,CUST3034,New,South,Bangalore,Karnataka,6,1770,15,104,103,NetBanking,Marketplace,Delivered,No,3.5,Desktop,Unknown,B,Premium segment,No
ORD51235,2024-10-02,5002,Startup Playbook,Books,BookNest,CUST3051,New,North,Delhi,Delhi,5,1870,12,150,103,Wallet,Direct,Processing,No,4.6,Desktop,FLASH30,D,Stable demand,Yes
ORD51236,2024-10-02,1005,Power Bank,Electronics,ByteCraft,CUST3027,VIP,East,Bhubaneswar,West Bengal,10,2725,10,153,85,Wallet,Direct,Delivered,No,4.2,Desktop,SAVE15,C,High repeat orders,No
ORD51237,2024-10-02,2001,Running Shoes,Fashion,SprintX,CUST3076,VIP,South,Hyderabad,Karnataka,7,1400,0,117,85,Card,Warehouse,Shipped,No,4.0,Mobile,FEST20,B,Seasonal demand,No
ORD51238,2024-10-03,3003,Smart Scale,Health,HealWell,CUST3043,New,West,Vadodara,Gujarat,3,2465,0,77,99,COD,Warehouse,Delivered,Yes,4.4,Desktop,FEST20,B,Seasonal demand,No
ORD51239,2024-10-03,1004,Smart Watch,Electronics,TechAura,CUST3050,VIP,South,Chennai,Karnataka,4,2820,8,72,67,NetBanking,Direct,Delivered,No,4.7,Tablet,FEST20,B,Seasonal demand,No
ORD51240,2024-10-03,1005,Power Bank,Electronics,ByteCraft,CUST3066,New,South,Hyderabad,Karnataka,11,2725,15,156,0,NetBanking,Direct,Delivered,No,4.5,Desktop,Unknown,D,Premium segment,No
ORD51241,2024-10-03,2001,Running Shoes,Fashion,SprintX,CUST3056,VIP,West,Vadodara,Gujarat,9,1400,8,177,67,COD,Direct,Delivered,No,4.8,Tablet,MEGA5,A,High repeat orders,No
ORD51242,2024-10-03,5003,Programming Basics,Books,MindPress,CUST3073,New,West,Ahmedabad,Gujarat,13,665,5,326,67,NetBanking,Warehouse,Delivered,No,3.4,Desktop,Unknown,C,Discount-driven sales,No
ORD51243,2024-10-04,2004,Travel Hoodie,Fashion,ModaCrew,CUST3060,Repeat,South,Bangalore,Karnataka,3,2790,10,81,67,COD,Warehouse,Delivered,No,4.0,Tablet,Unknown,B,Premium segment,No
ORD51244,2024-10-04,3001,Yoga Mat,Health,FlexFit,CUST3019,New,South,Hyderabad,Karnataka,5,1445,12,146,67,COD,Marketplace,Delivered,No,4.3,Desktop,FLASH30,A,Seasonal demand,No
ORD51245,2024-10-04,4001,Coffee Press,Kitchen,MealMint,CUST3029,Repeat,East,Guwahati,West Bengal,5,1625,5,77,85,NetBanking,Warehouse,Delivered,No,4.9,Desktop,MEGA5,A,High repeat orders,Yes
ORD51246,2024-10-04,5002,Startup Playbook,Books,BookNest,CUST3042,VIP,East,Kolkata,West Bengal,8,1870,5,164,0,UPI,Direct,Delivered,No,3.3,Tablet,FLASH30,A,Seasonal demand,Yes
ORD51247,2024-10-04,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3062,New,West,Rajkot,Gujarat,3,2645,12,113,99,COD,Marketplace,Processing,No,3.4,Desktop,Unknown,C,High repeat orders,Yes
ORD51248,2024-10-04,3003,Smart Scale,Health,HealWell,CUST3062,Repeat,North,Lucknow,Delhi,2,2465,0,92,67,Wallet,Warehouse,Delivered,No,4.4,Mobile,FLASH30,A,Premium segment,No
ORD51249,2024-10-05,1005,Power Bank,Electronics,ByteCraft,CUST3045,VIP,North,Delhi,Delhi,7,2725,8,192,49,Wallet,Warehouse,Delivered,No,4.7,Mobile,Unknown,B,Premium segment,Yes
ORD51250,2024-10-05,5002,Startup Playbook,Books,BookNest,CUST3055,Repeat,East,Guwahati,West Bengal,6,1870,15,168,99,COD,Direct,Delivered,No,4.4,Mobile,Unknown,C,High repeat orders,No
ORD51251,2024-10-05,3004,Resistance Band,Health,ActiveLife,CUST3013,VIP,South,Kochi,Karnataka,7,1540,5,221,103,NetBanking,Warehouse,Delivered,No,3.5,Desktop,NEW10,C,High repeat orders,No
ORD51252,2024-10-06,2001,Running Shoes,Fashion,SprintX,CUST3051,New,East,Bhubaneswar,West Bengal,8,1400,5,114,0,Wallet,Warehouse,Delivered,No,4.4,Desktop,SAVE15,A,Discount-driven sales,No
ORD51253,2024-10-06,3005,Massager Gun,Health,ZenPulse,CUST3079,VIP,South,Hyderabad,Karnataka,3,1725,5,73,67,Wallet,Warehouse,Processing,No,3.6,Desktop,FEST20,B,Discount-driven sales,Yes
ORD51254,2024-10-06,3004,Resistance Band,Health,ActiveLife,CUST3073,New,North,Jaipur,Delhi,8,1540,0,206,0,UPI,Direct,Shipped,No,4.0,Desktop,Unknown,A,High repeat orders,Yes
ORD51255,2024-10-06,4001,Coffee Press,Kitchen,MealMint,CUST3056,Repeat,South,Hyderabad,Karnataka,4,1625,15,87,85,NetBanking,Marketplace,Delivered,No,3.3,Tablet,NEW10,D,Seasonal demand,No
ORD51256,2024-10-06,2005,Casual Sneakers,Fashion,StreetRoot,CUST3065,VIP,East,Kolkata,West Bengal,6,1585,0,171,49,NetBanking,Warehouse,Delivered,No,4.1,Tablet,Unknown,D,Seasonal demand,No
ORD51257,2024-10-07,1001,Wireless Mouse,Electronics,Voltix,CUST3077,New,East,Kolkata,West Bengal,5,1800,5,168,85,COD,Direct,Delivered,No,4.2,Mobile,Unknown,A,High repeat orders,No
ORD51258,2024-10-07,5002,Startup Playbook,Books,BookNest,CUST3076,New,East,Kolkata,West Bengal,8,1870,0,185,99,UPI,Warehouse,Delivered,No,4.1,Mobile,FEST20,D,High repeat orders,No
ORD51259,2024-10-07,4001,Coffee Press,Kitchen,MealMint,CUST3031,VIP,East,Patna,West Bengal,3,1625,8,145,99,COD,Warehouse,Delivered,No,4.1,Desktop,MEGA5,B,Premium segment,No
ORD51260,2024-10-07,3003,Smart Scale,Health,HealWell,CUST3027,New,North,Delhi,Delhi,3,2465,15,62,67,COD,Marketplace,Delivered,Yes,4.7,Desktop,Unknown,A,Premium segment,Yes
ORD51261,2024-10-08,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3039,Repeat,South,Hyderabad,Karnataka,3,2645,5,90,85,Wallet,Direct,Delivered,No,3.8,Desktop,Unknown,A,Stable demand,No
ORD51262,2024-10-08,4001,Coffee Press,Kitchen,MealMint,CUST3056,New,West,Surat,Gujarat,5,1625,10,126,103,COD,Direct,Delivered,No,4.6,Tablet,SAVE15,A,High repeat orders,No
ORD51263,2024-10-08,4005,Electric Kettle,Kitchen,HeatWave,CUST3038,VIP,East,Kolkata,West Bengal,6,2180,15,112,85,COD,Marketplace,Delivered,No,3.9,Desktop,FLASH30,A,Seasonal demand,No
ORD51264,2024-10-09,5004,Business Strategy,Books,BrightPages,CUST3064,VIP,South,Kochi,Karnataka,8,850,5,201,85,Card,Warehouse,Delivered,No,3.9,Tablet,FEST20,B,Discount-driven sales,Yes
ORD51265,2024-10-09,3004,Resistance Band,Health,ActiveLife,CUST3071,Repeat,West,Surat,Gujarat,8,1540,5,165,99,COD,Direct,Delivered,No,3.6,Desktop,SAVE15,D,Premium segment,Yes
ORD51266,2024-10-09,2005,Casual Sneakers,Fashion,StreetRoot,CUST3059,New,North,Chandigarh,Delhi,8,1585,8,186,85,COD,Marketplace,Delivered,No,4.5,Desktop,FEST20,A,Premium segment,No
ORD51267,2024-10-09,1001,Wireless Mouse,Electronics,Voltix,CUST3078,New,West,Rajkot,Gujarat,7,1800,8,163,99,NetBanking,Warehouse,Delivered,No,4.9,Mobile,SAVE15,A,Discount-driven sales,No
ORD51268,2024-10-09,1003,Gaming Headset,Electronics,VisionOne,CUST3061,Repeat,North,Lucknow,Delhi,4,2170,8,113,0,UPI,Direct,Delivered,No,3.6,Desktop,Unknown,C,Stable demand,No
ORD51269,2024-10-09,5005,Exam Guide,Books,ReadSphere,CUST3003,New,East,Patna,West Bengal,12,480,5,338,85,NetBanking,Direct,Delivered,No,3.3,Tablet,Unknown,B,Stable demand,No
ORD51270,2024-10-10,3004,Resistance Band,Health,ActiveLife,CUST3017,Repeat,East,Guwahati,West Bengal,8,1540,12,171,67,NetBanking,Warehouse,Delivered,No,4.9,Mobile,FEST20,B,Seasonal demand,Yes
ORD51271,2024-10-10,3003,Smart Scale,Health,HealWell,CUST3028,Repeat,North,Chandigarh,Delhi,3,2465,0,95,0,NetBanking,Marketplace,Delivered,Yes,4.1,Desktop,SAVE15,C,Seasonal demand,No
ORD51272,2024-10-10,3005,Massager Gun,Health,ZenPulse,CUST3021,New,South,Hyderabad,Karnataka,3,1725,12,34,0,Card,Marketplace,Delivered,No,3.9,Desktop,Unknown,C,Seasonal demand,No
ORD51273,2024-10-10,1004,Smart Watch,Electronics,TechAura,CUST3048,New,East,Bhubaneswar,West Bengal,3,2820,0,119,0,UPI,Direct,Delivered,No,4.5,Tablet,Unknown,C,Premium segment,No
ORD51274,2024-10-11,5001,Data Science Notes,Books,EduTrack,CUST3027,VIP,West,Vadodara,Gujarat,10,1315,8,215,103,COD,Warehouse,Processing,No,3.8,Mobile,MEGA5,C,Premium segment,No
ORD51275,2024-10-11,2001,Running Shoes,Fashion,SprintX,CUST3029,VIP,North,Jaipur,Delhi,6,1400,12,180,67,UPI,Marketplace,Delivered,No,3.6,Desktop,Unknown,C,Discount-driven sales,No
ORD51276,2024-10-11,4001,Coffee Press,Kitchen,MealMint,CUST3045,New,East,Patna,West Bengal,4,1625,10,111,99,UPI,Marketplace,Delivered,No,4.1,Desktop,Unknown,B,Stable demand,Yes
ORD51277,2024-10-11,5002,Startup Playbook,Books,BookNest,CUST3063,VIP,South,Hyderabad,Karnataka,7,1870,8,167,0,NetBanking,Marketplace,Delivered,No,4.5,Desktop,NEW10,A,Stable demand,No
ORD51278,2024-10-12,2003,Sports T-Shirt,Fashion,FitWear,CUST3052,New,North,Chandigarh,Delhi,11,1955,0,218,49,UPI,Warehouse,Delivered,No,4.2,Mobile,NEW10,D,High repeat orders,Yes
ORD51279,2024-10-12,1003,Gaming Headset,Electronics,VisionOne,CUST3070,VIP,East,Kolkata,West Bengal,5,2170,10,127,103,UPI,Warehouse,Shipped,No,4.4,Mobile,SAVE15,C,Premium segment,Yes
ORD51280,2024-10-12,2005,Casual Sneakers,Fashion,StreetRoot,CUST3006,New,West,Ahmedabad,Gujarat,10,1585,0,158,67,Wallet,Marketplace,Shipped,No,4.4,Desktop,NEW10,C,Seasonal demand,Yes
ORD51281,2024-10-12,2002,Denim Jacket,Fashion,UrbanBeat,CUST3061,New,North,Delhi,Delhi,6,1770,0,139,49,UPI,Marketplace,Delivered,No,4.3,Mobile,NEW10,A,Discount-driven sales,No
ORD51282,2024-10-12,4004,Mixer Grinder,Kitchen,CookCraft,CUST3004,Repeat,North,Jaipur,Delhi,2,1345,5,88,0,Card,Direct,Delivered,No,3.3,Desktop,FEST20,A,Stable demand,No
ORD51283,2024-10-12,5004,Business Strategy,Books,BrightPages,CUST3068,Repeat,West,Ahmedabad,Gujarat,10,850,0,196,103,Card,Warehouse,Delivered,No,4.4,Desktop,FEST20,D,Stable demand,No
ORD51284,2024-10-13,2003,Sports T-Shirt,Fashion,FitWear,CUST3038,New,South,Hyderabad,Karnataka,11,1955,12,195,99,Wallet,Marketplace,Delivered,No,4.3,Desktop,NEW10,B,Premium segment,No
ORD51285,2024-10-13,5004,Business Strategy,Books,BrightPages,CUST3055,Repeat,North,Delhi,Delhi,9,850,5,226,49,NetBanking,Direct,Shipped,No,3.7,Tablet,Unknown,B,High repeat orders,No
ORD51286,2024-10-13,4005,Electric Kettle,Kitchen,HeatWave,CUST3051,Repeat,West,Vadodara,Gujarat,4,2180,12,114,103,COD,Direct,Shipped,No,4.6,Desktop,FEST20,C,Seasonal demand,No
ORD51287,2024-10-13,2004,Travel Hoodie,Fashion,ModaCrew,CUST3047,New,South,Bangalore,Karnataka,3,2790,12,93,67,Card,Marketplace,Shipped,No,3.5,Desktop,FLASH30,D,Discount-driven sales,No
ORD51288,2024-10-14,3001,Yoga Mat,Health,FlexFit,CUST3025,VIP,South,Chennai,Karnataka,6,1445,12,117,0,NetBanking,Marketplace,Processing,No,3.4,Desktop,SAVE15,B,Discount-driven sales,No
ORD51289,2024-10-14,2002,Denim Jacket,Fashion,UrbanBeat,CUST3036,Repeat,North,Lucknow,Delhi,6,1770,12,128,0,Wallet,Marketplace,Delivered,No,4.4,Mobile,Unknown,A,Discount-driven sales,No
ORD51290,2024-10-14,4003,Knife Set,Kitchen,KitchenHub,CUST3045,New,North,Delhi,Delhi,3,1810,15,130,85,Wallet,Warehouse,Delivered,No,4.1,Mobile,Unknown,A,Stable demand,Yes
ORD51291,2024-10-14,4004,Mixer Grinder,Kitchen,CookCraft,CUST3021,New,North,Chandigarh,Delhi,3,1345,5,56,67,UPI,Marketplace,Delivered,No,4.1,Tablet,NEW10,B,Discount-driven sales,No
ORD51292,2024-10-15,1004,Smart Watch,Electronics,TechAura,CUST3035,New,East,Guwahati,West Bengal,4,2820,8,75,103,Wallet,Direct,Delivered,No,3.7,Desktop,MEGA5,B,High repeat orders,Yes
ORD51293,2024-10-15,1005,Power Bank,Electronics,ByteCraft,CUST3010,VIP,North,Chandigarh,Delhi,8,2725,8,179,0,UPI,Warehouse,Delivered,No,3.9,Desktop,Unknown,A,High repeat orders,No
ORD51294,2024-10-15,2005,Casual Sneakers,Fashion,StreetRoot,CUST3076,New,North,Jaipur,Delhi,11,1585,0,176,67,UPI,Warehouse,Processing,Yes,3.8,Tablet,NEW10,A,Discount-driven sales,No
ORD51295,2024-10-15,3003,Smart Scale,Health,HealWell,CUST3029,Repeat,West,Ahmedabad,Gujarat,2,2465,8,72,99,COD,Warehouse,Delivered,No,4.7,Tablet,MEGA5,C,High repeat orders,No
ORD51296,2024-10-16,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3009,Repeat,East,Guwahati,West Bengal,7,1985,0,140,0,Wallet,Warehouse,Delivered,Yes,3.7,Tablet,SAVE15,A,Stable demand,No
ORD51297,2024-10-16,4004,Mixer Grinder,Kitchen,CookCraft,CUST3051,VIP,North,Chandigarh,Delhi,3,1345,5,105,0,UPI,Direct,Processing,No,4.3,Mobile,FLASH30,B,Stable demand,No
ORD51298,2024-10-16,4003,Knife Set,Kitchen,KitchenHub,CUST3019,New,South,Hyderabad,Karnataka,5,1810,8,140,85,Card,Marketplace,Delivered,No,4.5,Tablet,SAVE15,D,High repeat orders,Yes
ORD51299,2024-10-16,5003,Programming Basics,Books,MindPress,CUST3011,Repeat,West,Vadodara,Gujarat,16,665,12,315,0,UPI,Warehouse,Shipped,No,3.4,Tablet,FLASH30,A,Seasonal demand,Yes
ORD51300,2024-10-16,2004,Travel Hoodie,Fashion,ModaCrew,CUST3016,VIP,West,Vadodara,Gujarat,3,2790,0,73,0,NetBanking,Direct,Delivered,No,4.1,Tablet,SAVE15,B,Discount-driven sales,No
ORD51301,2024-10-17,4001,Coffee Press,Kitchen,MealMint,CUST3078,New,West,Ahmedabad,Gujarat,4,1625,5,145,85,NetBanking,Warehouse,Delivered,No,3.5,Tablet,FEST20,A,Premium segment,Yes
ORD51302,2024-10-17,3003,Smart Scale,Health,HealWell,CUST3052,VIP,South,Chennai,Karnataka,2,2465,5,90,0,NetBanking,Direct,Delivered,Yes,4.2,Desktop,Unknown,B,Premium segment,Yes
ORD51303,2024-10-17,2005,Casual Sneakers,Fashion,StreetRoot,CUST3062,VIP,West,Surat,Gujarat,9,1585,8,173,0,UPI,Direct,Delivered,No,4.5,Desktop,Unknown,D,Discount-driven sales,No
ORD51304,2024-10-17,3004,Resistance Band,Health,ActiveLife,CUST3043,Repeat,West,Vadodara,Gujarat,8,1540,5,159,0,NetBanking,Marketplace,Processing,No,3.6,Desktop,FLASH30,B,Seasonal demand,No
ORD51305,2024-10-17,2002,Denim Jacket,Fashion,UrbanBeat,CUST3046,Repeat,East,Guwahati,West Bengal,6,1770,15,99,0,COD,Warehouse,Delivered,No,4.1,Tablet,NEW10,A,Premium segment,No
ORD51306,2024-10-18,1004,Smart Watch,Electronics,TechAura,CUST3065,Repeat,North,Lucknow,Delhi,4,2820,12,53,103,UPI,Warehouse,Delivered,No,4.7,Desktop,NEW10,C,Stable demand,No
ORD51307,2024-10-18,2003,Sports T-Shirt,Fashion,FitWear,CUST3014,New,East,Bhubaneswar,West Bengal,12,1955,0,178,67,COD,Direct,Delivered,No,4.2,Mobile,FEST20,B,Premium segment,Yes
ORD51308,2024-10-18,1001,Wireless Mouse,Electronics,Voltix,CUST3075,VIP,North,Jaipur,Delhi,6,1800,10,177,103,COD,Warehouse,Delivered,Yes,4.5,Tablet,FLASH30,D,High repeat orders,No
ORD51309,2024-10-18,3003,Smart Scale,Health,HealWell,CUST3003,Repeat,West,Surat,Gujarat,2,2465,0,88,99,Card,Marketplace,Processing,No,4.9,Mobile,FEST20,A,Discount-driven sales,Yes
ORD51310,2024-10-18,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3003,New,West,Rajkot,Gujarat,3,2645,10,124,67,Wallet,Warehouse,Shipped,Yes,3.7,Tablet,FLASH30,C,Seasonal demand,Yes
ORD51311,2024-10-19,5005,Exam Guide,Books,ReadSphere,CUST3016,VIP,East,Guwahati,West Bengal,14,480,15,314,85,UPI,Warehouse,Delivered,No,4.2,Tablet,MEGA5,A,Discount-driven sales,Yes
ORD51312,2024-10-19,1005,Power Bank,Electronics,ByteCraft,CUST3018,New,North,Chandigarh,Delhi,9,2725,0,157,99,Card,Direct,Delivered,No,4.0,Mobile,Unknown,A,Premium segment,No
ORD51313,2024-10-19,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3035,New,South,Hyderabad,Karnataka,3,2645,10,53,67,Wallet,Direct,Delivered,No,4.9,Tablet,NEW10,C,Premium segment,No
ORD51314,2024-10-19,1004,Smart Watch,Electronics,TechAura,CUST3042,Repeat,East,Kolkata,West Bengal,3,2820,12,60,0,NetBanking,Warehouse,Delivered,No,3.9,Mobile,SAVE15,D,Premium segment,Yes
ORD51315,2024-10-19,5001,Data Science Notes,Books,EduTrack,CUST3017,Repeat,West,Vadodara,Gujarat,10,1315,5,280,67,Card,Direct,Delivered,No,4.1,Desktop,FEST20,D,Premium segment,Yes
ORD51316,2024-10-20,5005,Exam Guide,Books,ReadSphere,CUST3038,VIP,North,Lucknow,Delhi,14,480,5,328,0,UPI,Warehouse,Delivered,No,3.4,Mobile,Unknown,C,Seasonal demand,No
ORD51317,2024-10-20,4001,Coffee Press,Kitchen,MealMint,CUST3074,New,South,Hyderabad,Karnataka,4,1625,0,140,49,NetBanking,Warehouse,Shipped,No,3.9,Mobile,FLASH30,B,Premium segment,No
ORD51318,2024-10-20,2001,Running Shoes,Fashion,SprintX,CUST3023,New,North,Lucknow,Delhi,6,1400,5,155,0,UPI,Marketplace,Delivered,No,3.5,Desktop,MEGA5,A,Premium segment,Yes
ORD51319,2024-10-20,3001,Yoga Mat,Health,FlexFit,CUST3012,Repeat,North,Delhi,Delhi,6,1445,12,160,67,COD,Warehouse,Delivered,No,3.2,Mobile,Unknown,D,High repeat orders,No
ORD51320,2024-10-20,1001,Wireless Mouse,Electronics,Voltix,CUST3077,New,North,Jaipur,Delhi,6,1800,0,189,49,NetBanking,Warehouse,Delivered,No,4.7,Mobile,MEGA5,A,Seasonal demand,No
ORD51321,2024-10-20,4003,Knife Set,Kitchen,KitchenHub,CUST3005,Repeat,South,Bangalore,Karnataka,4,1810,8,99,85,UPI,Direct,Delivered,Yes,3.6,Mobile,MEGA5,C,High repeat orders,Yes
ORD51322,2024-10-21,1003,Gaming Headset,Electronics,VisionOne,CUST3043,Repeat,West,Rajkot,Gujarat,4,2170,10,104,67,COD,Direct,Delivered,No,3.9,Tablet,FLASH30,A,Discount-driven sales,No
ORD51323,2024-10-21,4005,Electric Kettle,Kitchen,HeatWave,CUST3027,New,West,Vadodara,Gujarat,6,2180,5,126,0,Card,Warehouse,Processing,No,4.0,Tablet,SAVE15,C,Premium segment,No
ORD51324,2024-10-21,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3015,VIP,North,Chandigarh,Delhi,8,1985,8,97,103,COD,Marketplace,Delivered,No,4.8,Mobile,Unknown,D,Discount-driven sales,No
ORD51325,2024-10-21,1001,Wireless Mouse,Electronics,Voltix,CUST3053,New,South,Chennai,Karnataka,8,1800,10,186,0,Card,Warehouse,Delivered,No,3.4,Tablet,Unknown,D,High repeat orders,Yes
ORD51326,2024-10-21,5003,Programming Basics,Books,MindPress,CUST3014,Repeat,North,Jaipur,Delhi,14,665,0,236,0,NetBanking,Direct,Delivered,No,3.2,Tablet,Unknown,D,Seasonal demand,Yes
ORD51327,2024-10-21,5002,Startup Playbook,Books,BookNest,CUST3074,New,East,Kolkata,West Bengal,5,1870,5,209,99,UPI,Warehouse,Delivered,No,4.5,Tablet,Unknown,D,Seasonal demand,No
ORD51328,2024-10-22,1003,Gaming Headset,Electronics,VisionOne,CUST3043,New,West,Ahmedabad,Gujarat,5,2170,5,111,0,Wallet,Direct,Delivered,No,4.8,Tablet,SAVE15,B,Seasonal demand,Yes
ORD51329,2024-10-22,2005,Casual Sneakers,Fashion,StreetRoot,CUST3033,New,North,Jaipur,Delhi,8,1585,12,182,67,NetBanking,Direct,Delivered,No,4.1,Desktop,SAVE15,C,Seasonal demand,No
ORD51330,2024-10-22,1005,Power Bank,Electronics,ByteCraft,CUST3020,VIP,South,Bangalore,Karnataka,8,2725,0,203,0,NetBanking,Marketplace,Delivered,No,4.8,Mobile,Unknown,A,Seasonal demand,No
ORD51331,2024-10-23,3001,Yoga Mat,Health,FlexFit,CUST3056,VIP,East,Guwahati,West Bengal,5,1445,12,128,85,COD,Direct,Delivered,No,4.7,Tablet,FLASH30,C,Stable demand,Yes
ORD51332,2024-10-23,3002,Protein Powder,Health,NutriCore,CUST3053,Repeat,West,Rajkot,Gujarat,6,1260,5,68,49,NetBanking,Direct,Processing,No,3.5,Tablet,NEW10,D,Seasonal demand,No
ORD51333,2024-10-23,2003,Sports T-Shirt,Fashion,FitWear,CUST3056,VIP,North,Lucknow,Delhi,15,1955,15,147,0,Card,Marketplace,Delivered,No,3.4,Mobile,SAVE15,C,Discount-driven sales,No
ORD51334,2024-10-23,4001,Coffee Press,Kitchen,MealMint,CUST3059,VIP,North,Jaipur,Delhi,4,1625,0,119,0,UPI,Marketplace,Shipped,No,4.5,Desktop,FEST20,C,Stable demand,No
ORD51335,2024-10-23,5002,Startup Playbook,Books,BookNest,CUST3078,VIP,West,Surat,Gujarat,6,1870,0,161,67,Card,Warehouse,Delivered,No,4.7,Mobile,MEGA5,B,Discount-driven sales,No
ORD51336,2024-10-24,5003,Programming Basics,Books,MindPress,CUST3025,Repeat,East,Guwahati,West Bengal,12,665,12,247,67,Card,Direct,Delivered,No,5.0,Tablet,Unknown,B,Stable demand,Yes
ORD51337,2024-10-24,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3016,Repeat,West,Vadodara,Gujarat,11,1985,5,162,0,COD,Direct,Delivered,No,3.6,Desktop,Unknown,A,High repeat orders,Yes
ORD51338,2024-10-24,4004,Mixer Grinder,Kitchen,CookCraft,CUST3042,VIP,West,Surat,Gujarat,3,1345,12,100,67,COD,Direct,Shipped,No,4.8,Tablet,FEST20,A,High repeat orders,No
ORD51339,2024-10-24,2004,Travel Hoodie,Fashion,ModaCrew,CUST3033,VIP,West,Ahmedabad,Gujarat,4,2790,8,85,85,COD,Warehouse,Shipped,No,3.9,Tablet,NEW10,A,Stable demand,No
ORD51340,2024-10-25,3003,Smart Scale,Health,HealWell,CUST3065,VIP,West,Surat,Gujarat,3,2465,0,108,85,UPI,Marketplace,Delivered,Yes,3.7,Desktop,MEGA5,A,Premium segment,No
ORD51341,2024-10-25,1004,Smart Watch,Electronics,TechAura,CUST3013,Repeat,North,Lucknow,Delhi,4,2820,10,72,0,Wallet,Direct,Delivered,No,3.8,Tablet,NEW10,B,Stable demand,No
