order_id,order_date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD92023,2025-06-21,1053,Planner,Office,NoteHive,CUST4349,Repeat,East,Kolkata,West Bengal,8,1285,10,70,59,NetBanking,Marketplace,Processing,No,4.3,Desktop,MEGA5,D,Premium segment,No
ORD92024,2025-06-21,1054,Marker Pack,Office,PrimeOffice,CUST4358,VIP,West,Ahmedabad,Gujarat,11,1470,12,96,74,UPI,Warehouse,Delivered,No,4.6,Tablet,,A,Fast moving item,No
ORD92025,2025-06-21,1055,Printer Ink,Office,TaskFlow,CUST4367,New,West,Surat,Gujarat,2,1580,15,121,89,Card,Marketplace,Delivered,No,4.3,Mobile,NEW10,B,Stable demand,No
ORD92026,2025-06-21,1056,Standing Desk Converter,Office,DeskMate,CUST4376,Repeat,West,Vadodara,Gujarat,5,1765,18,59,29,COD,Warehouse,Shipped,No,4.5,Desktop,SAVE15,C,Seasonal demand,No
ORD92027,2025-06-21,1057,Whiteboard,Office,WorkGrid,CUST4385,VIP,West,Rajkot,Gujarat,7,1950,20,53,44,NetBanking,Marketplace,Processing,No,4.0,Tablet,FEST20,D,Premium segment,No
ORD92028,2025-06-21,1058,Pen Drive,Office,NoteHive,CUST4394,New,West,Mumbai,Maharashtra,10,2135,5,78,59,UPI,Warehouse,Delivered,No,4.2,Mobile,MEGA5,A,Fast moving item,No
ORD92029,2025-06-21,1059,Document Folder,Office,PrimeOffice,CUST4403,Repeat,West,Pune,Maharashtra,6,2320,8,104,74,Card,Marketplace,Delivered,No,4.4,Desktop,,B,Stable demand,No
ORD92030,2025-06-21,1060,Conference Speaker,Office,TaskFlow,CUST4412,VIP,West,Nagpur,Maharashtra,4,2430,10,129,89,COD,Warehouse,Shipped,No,4.2,Tablet,NEW10,C,Seasonal demand,No
ORD92031,2025-06-21,1061,Face Serum,Beauty,GlowLeaf,CUST4421,New,North,Delhi,Delhi,3,865,5,35,29,NetBanking,Marketplace,Processing,No,3.9,Mobile,SAVE15,D,Premium segment,No
ORD92032,2025-06-21,1062,Lip Balm,Beauty,PureBlend,CUST4430,Repeat,North,Jaipur,Rajasthan,6,1050,8,61,44,UPI,Warehouse,Delivered,No,4.1,Desktop,FEST20,A,Fast moving item,No
ORD92033,2025-06-21,1063,Hair Dryer,Beauty,SoftShine,CUST4439,VIP,North,Lucknow,Uttar Pradesh,8,1235,10,86,59,Card,Marketplace,Delivered,No,4.3,Tablet,MEGA5,B,Stable demand,No
ORD92034,2025-06-21,1064,Face Wash,Beauty,SkinAura,CUST4448,New,South,Bengaluru,Karnataka,11,1420,12,112,74,COD,Warehouse,Shipped,No,4.6,Mobile,,C,Seasonal demand,No
ORD92035,2025-06-21,1065,Sunscreen Lotion,Beauty,TrimNest,CUST4457,Repeat,South,Hyderabad,Telangana,2,1530,15,105,89,NetBanking,Marketplace,Processing,No,4.3,Desktop,NEW10,D,Premium segment,No
ORD92036,2025-06-21,1066,Body Mist,Beauty,GlowLeaf,CUST4466,VIP,South,Chennai,Tamil Nadu,5,1715,18,43,29,UPI,Warehouse,Delivered,No,4.5,Tablet,SAVE15,A,Fast moving item,No
ORD92037,2025-06-21,1067,Beard Trimmer,Beauty,PureBlend,CUST4475,New,East,Kolkata,West Bengal,7,1900,20,69,44,Card,Marketplace,Delivered,No,4.0,Mobile,FEST20,B,Stable demand,No
ORD92038,2025-06-21,1068,Hair Straightener,Beauty,SoftShine,CUST4484,Repeat,West,Ahmedabad,Gujarat,10,2085,5,94,59,COD,Warehouse,Shipped,No,4.2,Desktop,MEGA5,C,Seasonal demand,No
ORD92039,2025-06-21,1069,Moisturizer,Beauty,SkinAura,CUST4493,VIP,West,Surat,Gujarat,6,2270,8,88,74,NetBanking,Marketplace,Processing,No,4.4,Tablet,,D,Premium segment,No
ORD92040,2025-06-21,1070,Makeup Brush Set,Beauty,TrimNest,CUST4002,New,West,Vadodara,Gujarat,4,2380,10,113,89,UPI,Warehouse,Delivered,No,4.2,Mobile,NEW10,A,Fast moving item,No
ORD92041,2025-06-22,1001,Wireless Mouse,Electronics,Voltix,CUST4392,Repeat,West,Mumbai,Maharashtra,4,1830,5,35,29,UPI,Warehouse,Delivered,No,4.0,Desktop,FEST20,A,Fast moving item,No
ORD92042,2025-06-22,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4401,VIP,West,Pune,Maharashtra,7,2015,8,61,44,Card,Marketplace,Delivered,No,4.2,Tablet,MEGA5,B,Stable demand,No
ORD92043,2025-06-22,1003,Gaming Headset,Electronics,VisionOne,CUST4410,New,West,Nagpur,Maharashtra,9,2200,10,86,59,COD,Warehouse,Shipped,No,4.4,Mobile,,C,Seasonal demand,No
ORD92044,2025-06-22,1004,USB-C Charger,Electronics,TechAura,CUST4419,Repeat,North,Delhi,Delhi,7,2310,12,112,74,NetBanking,Marketplace,Processing,No,4.2,Desktop,NEW10,D,Premium segment,No
ORD92045,2025-06-22,1005,Webcam HD,Electronics,ByteCraft,CUST4428,VIP,North,Jaipur,Rajasthan,3,2495,15,105,89,UPI,Warehouse,Delivered,No,4.4,Tablet,SAVE15,A,Fast moving item,No
ORD92046,2025-06-22,1006,Power Bank,Electronics,Voltix,CUST4437,New,North,Lucknow,Uttar Pradesh,6,2680,18,43,29,Card,Marketplace,Delivered,No,4.6,Mobile,FEST20,B,Stable demand,No
ORD92047,2025-06-22,1007,Smart Watch,Electronics,SoundMax,CUST4446,Repeat,South,Bengaluru,Karnataka,8,2865,20,69,44,COD,Warehouse,Shipped,No,4.1,Desktop,MEGA5,C,Seasonal demand,No
ORD92048,2025-06-22,1008,Portable SSD,Electronics,VisionOne,CUST4455,VIP,South,Hyderabad,Telangana,11,3050,5,94,59,NetBanking,Marketplace,Processing,No,4.3,Tablet,,D,Premium segment,No
ORD92049,2025-06-22,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4464,New,South,Chennai,Tamil Nadu,2,3160,8,76,74,UPI,Warehouse,Delivered,No,4.0,Mobile,NEW10,A,Fast moving item,No
ORD92050,2025-06-22,1010,LED Monitor,Electronics,ByteCraft,CUST4473,Repeat,East,Kolkata,West Bengal,5,3345,10,113,89,Card,Marketplace,Delivered,No,4.3,Desktop,SAVE15,B,Stable demand,No
ORD92051,2025-06-22,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4482,VIP,West,Ahmedabad,Gujarat,4,730,5,63,29,COD,Warehouse,Shipped,No,4.0,Tablet,FEST20,C,Seasonal demand,No
ORD92052,2025-06-22,1012,Phone Case,Accessories,CarryNest,CUST4491,New,West,Surat,Gujarat,7,915,8,89,44,NetBanking,Marketplace,Processing,No,4.2,Mobile,MEGA5,D,Premium segment,No
ORD92053,2025-06-22,1013,Desk Organizer,Accessories,LoopGear,CUST4000,Repeat,West,Vadodara,Gujarat,9,1100,10,82,59,UPI,Warehouse,Delivered,No,4.4,Desktop,,A,Fast moving item,No
ORD92054,2025-06-22,1014,Cable Protector,Accessories,FlexCase,CUST4009,VIP,West,Rajkot,Gujarat,7,1210,12,108,74,Card,Marketplace,Delivered,No,4.2,Tablet,NEW10,B,Stable demand,No
ORD92055,2025-06-22,1015,Mouse Pad,Accessories,PackPoint,CUST4018,New,West,Mumbai,Maharashtra,3,1395,15,178,89,COD,Warehouse,Shipped,Yes,4.4,Mobile,SAVE15,C,Seasonal demand,No
ORD92056,2025-06-22,1016,Backpack,Accessories,UrbanTrail,CUST4027,Repeat,West,Pune,Maharashtra,6,1580,18,71,29,NetBanking,Marketplace,Processing,No,4.6,Desktop,FEST20,D,Premium segment,No
ORD92057,2025-06-22,1017,Laptop Stand,Accessories,CarryNest,CUST4036,VIP,West,Nagpur,Maharashtra,8,1765,20,65,44,UPI,Warehouse,Delivered,No,4.1,Tablet,MEGA5,A,Fast moving item,No
ORD92058,2025-06-22,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4045,New,North,Delhi,Delhi,11,1950,5,90,59,Card,Marketplace,Delivered,No,4.3,Mobile,,B,Stable demand,No
ORD92059,2025-06-22,1019,Travel Adapter,Accessories,FlexCase,CUST4054,Repeat,North,Jaipur,Rajasthan,2,2060,8,116,74,COD,Warehouse,Shipped,No,4.0,Desktop,NEW10,C,Seasonal demand,No
ORD92060,2025-06-22,1020,Stylus Pen,Accessories,PackPoint,CUST4063,VIP,North,Lucknow,Uttar Pradesh,5,2245,10,141,89,NetBanking,Marketplace,Processing,No,4.3,Tablet,SAVE15,D,Premium segment,No
ORD92061,2025-06-22,1021,Smart Bulb,Home,BrightNest,CUST4072,New,South,Bengaluru,Karnataka,4,630,5,47,29,UPI,Warehouse,Delivered,No,4.0,Mobile,FEST20,A,Fast moving item,No
ORD92062,2025-06-22,1022,LED Desk Lamp,Home,ClayCraft,CUST4081,Repeat,South,Hyderabad,Telangana,7,815,8,73,44,Card,Marketplace,Delivered,No,4.2,Desktop,MEGA5,B,Stable demand,No
ORD92063,2025-06-22,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4090,VIP,South,Chennai,Tamil Nadu,9,1000,10,143,59,COD,Warehouse,Shipped,No,4.4,Tablet,,C,Seasonal demand,No
ORD92064,2025-06-22,1024,Water Bottle,Home,NordLeaf,CUST4099,New,East,Kolkata,West Bengal,7,1110,12,124,74,NetBanking,Marketplace,Processing,No,4.2,Mobile,NEW10,D,Premium segment,No
ORD92065,2025-06-22,1025,Air Purifier Filter,Home,AuraLite,CUST4108,Repeat,West,Ahmedabad,Gujarat,3,1295,15,117,89,UPI,Warehouse,Delivered,No,4.4,Desktop,SAVE15,A,Fast moving item,No
ORD92066,2025-06-22,1026,Wall Clock,Home,BrightNest,CUST4117,VIP,West,Surat,Gujarat,6,1480,18,55,29,Card,Marketplace,Delivered,No,4.6,Tablet,FEST20,B,Stable demand,No
ORD92067,2025-06-22,1027,Storage Basket,Home,ClayCraft,CUST4126,New,West,Vadodara,Gujarat,8,1665,20,126,44,COD,Warehouse,Shipped,No,4.1,Mobile,MEGA5,C,Seasonal demand,No
ORD92068,2025-06-22,1028,Table Runner,Home,HomeGlow,CUST4135,Repeat,West,Rajkot,Gujarat,11,1850,5,106,59,NetBanking,Marketplace,Processing,No,4.3,Desktop,,D,Premium segment,No
ORD92069,2025-06-22,1029,Scented Candle,Home,NordLeaf,CUST4144,VIP,West,Mumbai,Maharashtra,2,1960,8,100,74,UPI,Warehouse,Delivered,No,4.0,Tablet,NEW10,A,Fast moving item,No
ORD92070,2025-06-22,1030,Bedside Lamp,Home,AuraLite,CUST4153,New,West,Pune,Maharashtra,5,2145,10,125,89,Card,Marketplace,Delivered,No,4.3,Mobile,SAVE15,B,Stable demand,No
ORD92071,2025-06-22,1031,Running Shoes,Fashion,SprintX,CUST4162,Repeat,West,Nagpur,Maharashtra,4,1430,5,51,29,COD,Warehouse,Shipped,No,4.0,Desktop,FEST20,C,Seasonal demand,No
ORD92072,2025-06-22,1032,Casual Sneakers,Fashion,ModaCrew,CUST4171,VIP,North,Delhi,Delhi,7,1615,8,77,44,NetBanking,Marketplace,Processing,No,4.2,Tablet,MEGA5,D,Premium segment,No
ORD92073,2025-06-22,1033,Denim Jacket,Fashion,UrbanBeat,CUST4180,New,North,Jaipur,Rajasthan,9,1800,10,70,59,UPI,Warehouse,Delivered,No,4.4,Mobile,,A,Fast moving item,No
ORD92074,2025-06-22,1034,Sports T-Shirt,Fashion,FitWear,CUST4189,Repeat,North,Lucknow,Uttar Pradesh,7,1910,12,96,74,Card,Marketplace,Delivered,No,4.2,Desktop,NEW10,B,Stable demand,No
ORD92075,2025-06-22,1035,Leather Wallet,Fashion,StreetRoot,CUST4198,VIP,South,Bengaluru,Karnataka,3,2095,15,121,89,COD,Warehouse,Shipped,No,4.4,Tablet,SAVE15,C,Seasonal demand,No
ORD92076,2025-06-22,1036,Sunglasses,Fashion,SprintX,CUST4207,New,South,Hyderabad,Telangana,6,2280,18,59,29,NetBanking,Marketplace,Processing,No,4.6,Mobile,FEST20,D,Premium segment,No
ORD92077,2025-06-22,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4216,Repeat,South,Chennai,Tamil Nadu,8,2465,20,53,44,UPI,Warehouse,Delivered,No,4.1,Desktop,MEGA5,A,Fast moving item,No
ORD92078,2025-06-22,1038,Cap,Fashion,UrbanBeat,CUST4225,VIP,East,Kolkata,West Bengal,11,2650,5,78,59,Card,Marketplace,Delivered,No,4.3,Tablet,,B,Stable demand,No
ORD92079,2025-06-22,1039,Travel Hoodie,Fashion,FitWear,CUST4234,New,West,Ahmedabad,Gujarat,2,2760,8,104,74,COD,Warehouse,Shipped,No,4.0,Mobile,NEW10,C,Seasonal demand,No
ORD92080,2025-06-22,1040,Gym Bag,Fashion,StreetRoot,CUST4243,Repeat,West,Surat,Gujarat,5,2945,10,129,89,NetBanking,Marketplace,Processing,No,4.3,Desktop,SAVE15,D,Premium segment,No
ORD92081,2025-06-22,1041,Protein Powder,Health,NutriCore,CUST4252,VIP,West,Vadodara,Gujarat,4,1230,5,35,29,UPI,Warehouse,Delivered,No,4.0,Tablet,FEST20,A,Fast moving item,No
ORD92082,2025-06-22,1042,Yoga Mat,Health,FlexFit,CUST4261,New,West,Rajkot,Gujarat,7,1415,8,61,44,Card,Marketplace,Delivered,No,4.2,Mobile,MEGA5,B,Stable demand,No
ORD92083,2025-06-22,1043,Resistance Band,Health,HealWell,CUST4270,Repeat,West,Mumbai,Maharashtra,9,1600,10,86,59,COD,Warehouse,Shipped,No,4.4,Desktop,,C,Seasonal demand,No
ORD92084,2025-06-22,1044,Massager Gun,Health,ZenPulse,CUST4279,VIP,West,Pune,Maharashtra,7,1710,12,112,74,NetBanking,Marketplace,Processing,No,4.2,Tablet,NEW10,D,Premium segment,No
ORD92085,2025-06-22,1045,Vitamin Gummies,Health,ActiveLife,CUST4288,New,West,Nagpur,Maharashtra,3,1895,15,105,89,UPI,Warehouse,Delivered,No,4.4,Mobile,SAVE15,A,Fast moving item,No
ORD92086,2025-06-22,1046,Foam Roller,Health,NutriCore,CUST4297,Repeat,North,Delhi,Delhi,6,2080,18,43,29,Card,Marketplace,Delivered,Yes,4.6,Desktop,FEST20,B,Stable demand,No
ORD92087,2025-06-22,1047,Jump Rope,Health,FlexFit,CUST4306,VIP,North,Jaipur,Rajasthan,8,2265,20,69,44,COD,Warehouse,Shipped,No,4.1,Tablet,MEGA5,C,Seasonal demand,No
ORD92088,2025-06-22,1048,Smart Scale,Health,HealWell,CUST4315,New,North,Lucknow,Uttar Pradesh,11,2450,5,94,59,NetBanking,Marketplace,Processing,No,4.3,Mobile,,D,Premium segment,No
ORD92089,2025-06-22,1049,Herbal Tea Pack,Health,ZenPulse,CUST4324,Repeat,South,Bengaluru,Karnataka,2,2560,8,88,74,UPI,Warehouse,Delivered,No,4.0,Desktop,NEW10,A,Fast moving item,No
ORD92090,2025-06-22,1050,Posture Corrector,Health,ActiveLife,CUST4333,VIP,South,Hyderabad,Telangana,5,2745,10,113,89,Card,Marketplace,Delivered,No,4.3,Tablet,SAVE15,B,Stable demand,No
ORD92091,2025-06-22,1051,Office Chair,Office,DeskMate,CUST4342,New,South,Chennai,Tamil Nadu,4,930,5,39,29,COD,Warehouse,Shipped,No,4.0,Mobile,FEST20,C,Seasonal demand,No
ORD92092,2025-06-22,1052,Notebook Set,Office,WorkGrid,CUST4351,Repeat,East,Kolkata,West Bengal,7,1115,8,77,44,NetBanking,Marketplace,Processing,No,4.2,Desktop,MEGA5,D,Premium segment,No
ORD92093,2025-06-22,1053,Planner,Office,NoteHive,CUST4360,VIP,West,Ahmedabad,Gujarat,9,1300,10,70,59,UPI,Warehouse,Delivered,No,4.4,Tablet,,A,Fast moving item,No
ORD92094,2025-06-22,1054,Marker Pack,Office,PrimeOffice,CUST4369,New,West,Surat,Gujarat,7,1410,12,96,74,Card,Marketplace,Delivered,No,4.2,Mobile,NEW10,B,Stable demand,No
ORD92095,2025-06-22,1055,Printer Ink,Office,TaskFlow,CUST4378,Repeat,West,Vadodara,Gujarat,3,1595,15,121,89,COD,Warehouse,Shipped,No,4.4,Desktop,SAVE15,C,Seasonal demand,No
ORD92096,2025-06-22,1056,Standing Desk Converter,Office,DeskMate,CUST4387,VIP,West,Rajkot,Gujarat,6,1780,18,59,29,NetBanking,Marketplace,Processing,No,4.6,Tablet,FEST20,D,Premium segment,No
ORD92097,2025-06-22,1057,Whiteboard,Office,WorkGrid,CUST4396,New,West,Mumbai,Maharashtra,8,1965,20,53,44,UPI,Warehouse,Delivered,No,4.1,Mobile,MEGA5,A,Fast moving item,No
ORD92098,2025-06-22,1058,Pen Drive,Office,NoteHive,CUST4405,Repeat,West,Pune,Maharashtra,11,2150,5,78,59,Card,Marketplace,Delivered,No,4.3,Desktop,,B,Stable demand,No
ORD92099,2025-06-22,1059,Document Folder,Office,PrimeOffice,CUST4414,VIP,West,Nagpur,Maharashtra,2,2260,8,104,74,COD,Warehouse,Shipped,No,4.0,Tablet,NEW10,C,Seasonal demand,No
ORD92100,2025-06-22,1060,Conference Speaker,Office,TaskFlow,CUST4423,New,North,Delhi,Delhi,5,2445,10,129,89,NetBanking,Marketplace,Processing,No,4.3,Mobile,SAVE15,D,Premium segment,No
ORD92101,2025-06-22,1061,Face Serum,Beauty,GlowLeaf,CUST4432,Repeat,North,Jaipur,Rajasthan,4,880,5,35,29,UPI,Warehouse,Delivered,No,4.0,Desktop,FEST20,A,Fast moving item,No
ORD92102,2025-06-22,1062,Lip Balm,Beauty,PureBlend,CUST4441,VIP,North,Lucknow,Uttar Pradesh,7,1065,8,61,44,Card,Marketplace,Delivered,No,4.2,Tablet,MEGA5,B,Stable demand,No
ORD92103,2025-06-22,1063,Hair Dryer,Beauty,SoftShine,CUST4450,New,South,Bengaluru,Karnataka,9,1250,10,86,59,COD,Warehouse,Shipped,No,4.4,Mobile,,C,Seasonal demand,No
ORD92104,2025-06-22,1064,Face Wash,Beauty,SkinAura,CUST4459,Repeat,South,Hyderabad,Telangana,7,1360,12,112,74,NetBanking,Marketplace,Processing,No,4.2,Desktop,NEW10,D,Premium segment,No
ORD92105,2025-06-22,1065,Sunscreen Lotion,Beauty,TrimNest,CUST4468,VIP,South,Chennai,Tamil Nadu,3,1545,15,105,89,UPI,Warehouse,Delivered,No,4.4,Tablet,SAVE15,A,Fast moving item,No
ORD92106,2025-06-22,1066,Body Mist,Beauty,GlowLeaf,CUST4477,New,East,Kolkata,West Bengal,6,1730,18,43,29,Card,Marketplace,Delivered,No,4.6,Mobile,FEST20,B,Stable demand,No
ORD92107,2025-06-22,1067,Beard Trimmer,Beauty,PureBlend,CUST4486,Repeat,West,Ahmedabad,Gujarat,8,1915,20,69,44,COD,Warehouse,Shipped,No,4.1,Desktop,MEGA5,C,Seasonal demand,No
ORD92108,2025-06-22,1068,Hair Straightener,Beauty,SoftShine,CUST4495,VIP,West,Surat,Gujarat,11,2100,5,94,59,NetBanking,Marketplace,Processing,No,4.3,Tablet,,D,Premium segment,No
ORD92109,2025-06-22,1069,Moisturizer,Beauty,SkinAura,CUST4004,New,West,Vadodara,Gujarat,2,2210,8,88,74,UPI,Warehouse,Delivered,No,4.0,Mobile,NEW10,A,Fast moving item,No
ORD92110,2025-06-22,1070,Makeup Brush Set,Beauty,TrimNest,CUST4013,Repeat,West,Rajkot,Gujarat,5,2395,10,113,89,Card,Marketplace,Delivered,No,4.3,Desktop,SAVE15,B,Stable demand,No
ORD92111,2025-06-23,1001,Wireless Mouse,Electronics,Voltix,CUST4403,VIP,West,Pune,Maharashtra,4,1845,5,35,29,Card,Marketplace,Delivered,No,4.1,Tablet,MEGA5,B,Stable demand,No
ORD92112,2025-06-23,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4412,New,West,Nagpur,Maharashtra,6,2030,8,61,44,COD,Warehouse,Shipped,No,4.3,Mobile,,C,Seasonal demand,No
ORD92113,2025-06-23,1003,Gaming Headset,Electronics,VisionOne,CUST4421,Repeat,North,Delhi,Delhi,3,2140,10,86,59,NetBanking,Marketplace,Processing,No,4.0,Desktop,NEW10,D,Premium segment,No
ORD92114,2025-06-23,1004,USB-C Charger,Electronics,TechAura,CUST4430,VIP,North,Jaipur,Rajasthan,5,2325,12,112,74,UPI,Warehouse,Delivered,No,4.3,Tablet,SAVE15,A,Fast moving item,No
ORD92115,2025-06-23,1005,Webcam HD,Electronics,ByteCraft,CUST4439,New,North,Lucknow,Uttar Pradesh,3,2510,15,105,89,Card,Marketplace,Delivered,No,4.5,Mobile,FEST20,B,Stable demand,No
ORD92116,2025-06-23,1006,Power Bank,Electronics,Voltix,CUST4448,Repeat,South,Bengaluru,Karnataka,5,2695,18,43,29,COD,Warehouse,Shipped,No,4.7,Desktop,MEGA5,C,Seasonal demand,No
ORD92117,2025-06-23,1007,Smart Watch,Electronics,SoundMax,CUST4457,VIP,South,Hyderabad,Telangana,7,2880,20,69,44,NetBanking,Marketplace,Processing,No,4.2,Tablet,,D,Premium segment,No
ORD92118,2025-06-23,1008,Portable SSD,Electronics,VisionOne,CUST4466,New,South,Chennai,Tamil Nadu,4,2990,5,94,59,UPI,Warehouse,Delivered,No,3.9,Mobile,NEW10,A,Fast moving item,No
ORD92119,2025-06-23,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4475,Repeat,East,Kolkata,West Bengal,2,3175,8,76,74,Card,Marketplace,Delivered,No,4.1,Desktop,SAVE15,B,Stable demand,No
ORD92120,2025-06-23,1010,LED Monitor,Electronics,ByteCraft,CUST4484,VIP,West,Ahmedabad,Gujarat,4,3360,10,113,89,COD,Warehouse,Shipped,No,4.4,Tablet,FEST20,C,Seasonal demand,No
ORD92121,2025-06-23,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4493,New,West,Surat,Gujarat,4,745,5,63,29,NetBanking,Marketplace,Processing,No,4.1,Mobile,MEGA5,D,Premium segment,No
ORD92122,2025-06-23,1012,Phone Case,Accessories,CarryNest,CUST4002,Repeat,West,Vadodara,Gujarat,6,930,8,89,44,UPI,Warehouse,Delivered,No,4.3,Desktop,,A,Fast moving item,No
ORD92123,2025-06-23,1013,Desk Organizer,Accessories,LoopGear,CUST4011,VIP,West,Rajkot,Gujarat,3,1040,10,82,59,Card,Marketplace,Delivered,No,4.0,Tablet,NEW10,B,Stable demand,No
ORD92124,2025-06-23,1014,Cable Protector,Accessories,FlexCase,CUST4020,New,West,Mumbai,Maharashtra,5,1225,12,108,74,COD,Warehouse,Shipped,Yes,4.3,Mobile,SAVE15,C,Seasonal demand,No
ORD92125,2025-06-23,1015,Mouse Pad,Accessories,PackPoint,CUST4029,Repeat,West,Pune,Maharashtra,3,1410,15,178,89,NetBanking,Marketplace,Processing,No,4.5,Desktop,FEST20,D,Premium segment,No
ORD92126,2025-06-23,1016,Backpack,Accessories,UrbanTrail,CUST4038,VIP,West,Nagpur,Maharashtra,5,1595,18,71,29,UPI,Warehouse,Delivered,No,4.7,Tablet,MEGA5,A,Fast moving item,No
ORD92127,2025-06-23,1017,Laptop Stand,Accessories,CarryNest,CUST4047,New,North,Delhi,Delhi,7,1780,20,65,44,Card,Marketplace,Delivered,No,4.2,Mobile,,B,Stable demand,No
ORD92128,2025-06-23,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4056,Repeat,North,Jaipur,Rajasthan,4,1890,5,90,59,COD,Warehouse,Shipped,No,3.9,Desktop,NEW10,C,Seasonal demand,No
ORD92129,2025-06-23,1019,Travel Adapter,Accessories,FlexCase,CUST4065,VIP,North,Lucknow,Uttar Pradesh,2,2075,8,116,74,NetBanking,Marketplace,Processing,No,4.1,Tablet,SAVE15,D,Premium segment,No
ORD92130,2025-06-23,1020,Stylus Pen,Accessories,PackPoint,CUST4074,New,South,Bengaluru,Karnataka,4,2260,10,141,89,UPI,Warehouse,Delivered,No,4.4,Mobile,FEST20,A,Fast moving item,No
ORD92131,2025-06-23,1021,Smart Bulb,Home,BrightNest,CUST4083,Repeat,South,Hyderabad,Telangana,4,645,5,47,29,Card,Marketplace,Delivered,No,4.1,Desktop,MEGA5,B,Stable demand,No
ORD92132,2025-06-23,1022,LED Desk Lamp,Home,ClayCraft,CUST4092,VIP,South,Chennai,Tamil Nadu,6,830,8,73,44,COD,Warehouse,Shipped,No,4.3,Tablet,,C,Seasonal demand,No
ORD92133,2025-06-23,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4101,New,East,Kolkata,West Bengal,3,940,10,143,59,NetBanking,Marketplace,Processing,No,4.0,Mobile,NEW10,D,Premium segment,No
ORD92134,2025-06-23,1024,Water Bottle,Home,NordLeaf,CUST4110,Repeat,West,Ahmedabad,Gujarat,5,1125,12,124,74,UPI,Warehouse,Delivered,No,4.3,Desktop,SAVE15,A,Fast moving item,No
ORD92135,2025-06-23,1025,Air Purifier Filter,Home,AuraLite,CUST4119,VIP,West,Surat,Gujarat,3,1310,15,117,89,Card,Marketplace,Delivered,No,4.5,Tablet,FEST20,B,Stable demand,No
ORD92136,2025-06-23,1026,Wall Clock,Home,BrightNest,CUST4128,New,West,Vadodara,Gujarat,5,1495,18,55,29,COD,Warehouse,Shipped,No,4.7,Mobile,MEGA5,C,Seasonal demand,No
ORD92137,2025-06-23,1027,Storage Basket,Home,ClayCraft,CUST4137,Repeat,West,Rajkot,Gujarat,7,1680,20,126,44,NetBanking,Marketplace,Processing,No,4.2,Desktop,,D,Premium segment,No
ORD92138,2025-06-23,1028,Table Runner,Home,HomeGlow,CUST4146,VIP,West,Mumbai,Maharashtra,4,1790,5,106,59,UPI,Warehouse,Delivered,No,3.9,Tablet,NEW10,A,Fast moving item,No
ORD92139,2025-06-23,1029,Scented Candle,Home,NordLeaf,CUST4155,New,West,Pune,Maharashtra,2,1975,8,100,74,Card,Marketplace,Delivered,No,4.1,Mobile,SAVE15,B,Stable demand,No
ORD92140,2025-06-23,1030,Bedside Lamp,Home,AuraLite,CUST4164,Repeat,West,Nagpur,Maharashtra,4,2160,10,125,89,COD,Warehouse,Shipped,No,4.4,Desktop,FEST20,C,Seasonal demand,No
ORD92141,2025-06-23,1031,Running Shoes,Fashion,SprintX,CUST4173,VIP,North,Delhi,Delhi,4,1445,5,51,29,NetBanking,Marketplace,Processing,No,4.1,Tablet,MEGA5,D,Premium segment,No
ORD92142,2025-06-23,1032,Casual Sneakers,Fashion,ModaCrew,CUST4182,New,North,Jaipur,Rajasthan,6,1630,8,77,44,UPI,Warehouse,Delivered,No,4.3,Mobile,,A,Fast moving item,No
ORD92143,2025-06-23,1033,Denim Jacket,Fashion,UrbanBeat,CUST4191,Repeat,North,Lucknow,Uttar Pradesh,3,1740,10,70,59,Card,Marketplace,Delivered,No,4.0,Desktop,NEW10,B,Stable demand,No
ORD92144,2025-06-23,1034,Sports T-Shirt,Fashion,FitWear,CUST4200,VIP,South,Bengaluru,Karnataka,5,1925,12,96,74,COD,Warehouse,Shipped,No,4.3,Tablet,SAVE15,C,Seasonal demand,No
ORD92145,2025-06-23,1035,Leather Wallet,Fashion,StreetRoot,CUST4209,New,South,Hyderabad,Telangana,3,2110,15,121,89,NetBanking,Marketplace,Processing,No,4.5,Mobile,FEST20,D,Premium segment,No
ORD92146,2025-06-23,1036,Sunglasses,Fashion,SprintX,CUST4218,Repeat,South,Chennai,Tamil Nadu,5,2295,18,59,29,UPI,Warehouse,Delivered,No,4.7,Desktop,MEGA5,A,Fast moving item,No
ORD92147,2025-06-23,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4227,VIP,East,Kolkata,West Bengal,7,2480,20,53,44,Card,Marketplace,Delivered,No,4.2,Tablet,,B,Stable demand,No
