order_id,order_date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD74285,2025-04-18,1005,Webcam HD,Electronics,ByteCraft,CUST4213,New,East,Kolkata,West Bengal,2,2495,15,106,89,NetBanking,Marketplace,Processing,No,4.4,Mobile,SAVE15,D,Premium segment,No
ORD74286,2025-04-18,1006,Power Bank,Electronics,Voltix,CUST4222,Repeat,West,Ahmedabad,Gujarat,4,2680,18,43,29,UPI,Warehouse,Delivered,No,4.6,Desktop,FEST20,A,Fast moving item,No
ORD74287,2025-04-18,1007,Smart Watch,Electronics,SoundMax,CUST4231,VIP,West,Surat,Gujarat,6,2865,20,69,44,Card,Marketplace,Delivered,No,4.1,Tablet,MEGA5,B,Stable demand,No
ORD74288,2025-04-18,1008,Portable SSD,Electronics,VisionOne,CUST4240,New,West,Vadodara,Gujarat,8,3050,5,95,59,COD,Warehouse,Shipped,No,4.3,Mobile,,C,Seasonal demand,No
ORD74289,2025-04-18,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4249,Repeat,West,Rajkot,Gujarat,1,3160,8,77,74,NetBanking,Marketplace,Processing,No,4.0,Desktop,NEW10,D,Premium segment,No
ORD74290,2025-04-18,1010,LED Monitor,Electronics,ByteCraft,CUST4258,VIP,West,Mumbai,Maharashtra,3,3345,10,114,89,UPI,Warehouse,Delivered,No,4.3,Tablet,SAVE15,A,Fast moving item,No
ORD74291,2025-04-18,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4267,New,West,Pune,Maharashtra,3,730,5,63,29,Card,Marketplace,Delivered,No,4.0,Mobile,FEST20,B,Stable demand,No
ORD74292,2025-04-18,1012,Phone Case,Accessories,CarryNest,CUST4276,Repeat,West,Nagpur,Maharashtra,5,915,8,89,44,COD,Warehouse,Shipped,No,4.2,Desktop,MEGA5,C,Seasonal demand,No
ORD74293,2025-04-18,1013,Desk Organizer,Accessories,LoopGear,CUST4285,VIP,North,Delhi,Delhi,7,1100,10,83,59,NetBanking,Marketplace,Processing,No,4.4,Tablet,,D,Premium segment,No
ORD74294,2025-04-18,1014,Cable Protector,Accessories,FlexCase,CUST4294,New,North,Jaipur,Rajasthan,4,1210,12,109,74,UPI,Warehouse,Delivered,No,4.2,Mobile,NEW10,A,Fast moving item,No
ORD74295,2025-04-18,1015,Mouse Pad,Accessories,PackPoint,CUST4303,Repeat,North,Lucknow,Uttar Pradesh,2,1395,15,179,89,Card,Marketplace,Delivered,No,4.4,Desktop,SAVE15,B,Stable demand,No
ORD74296,2025-04-18,1016,Backpack,Accessories,UrbanTrail,CUST4312,VIP,South,Bengaluru,Karnataka,4,1580,18,71,29,COD,Warehouse,Shipped,No,4.6,Tablet,FEST20,C,Seasonal demand,No
ORD74297,2025-04-18,1017,Laptop Stand,Accessories,CarryNest,CUST4321,New,South,Hyderabad,Telangana,6,1765,20,65,44,NetBanking,Marketplace,Processing,No,4.1,Mobile,MEGA5,D,Premium segment,No
ORD74298,2025-04-18,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4330,Repeat,South,Chennai,Tamil Nadu,8,1950,5,91,59,UPI,Warehouse,Delivered,Yes,4.3,Desktop,,A,Fast moving item,No
ORD74299,2025-04-18,1019,Travel Adapter,Accessories,FlexCase,CUST4339,VIP,East,Kolkata,West Bengal,1,2060,8,117,74,Card,Marketplace,Delivered,No,4.0,Tablet,NEW10,B,Stable demand,No
ORD74300,2025-04-18,1020,Stylus Pen,Accessories,PackPoint,CUST4348,New,West,Ahmedabad,Gujarat,3,2245,10,142,89,COD,Warehouse,Shipped,No,4.3,Mobile,SAVE15,C,Seasonal demand,No
ORD74301,2025-04-18,1021,Smart Bulb,Home,BrightNest,CUST4357,Repeat,West,Surat,Gujarat,3,630,5,47,29,NetBanking,Marketplace,Processing,No,4.0,Desktop,FEST20,D,Premium segment,No
ORD74302,2025-04-18,1022,LED Desk Lamp,Home,ClayCraft,CUST4366,VIP,West,Vadodara,Gujarat,5,815,8,73,44,UPI,Warehouse,Delivered,No,4.2,Tablet,MEGA5,A,Fast moving item,No
ORD74303,2025-04-18,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4375,New,West,Rajkot,Gujarat,7,1000,10,144,59,Card,Marketplace,Delivered,No,4.4,Mobile,,B,Stable demand,No
ORD74304,2025-04-18,1024,Water Bottle,Home,NordLeaf,CUST4384,Repeat,West,Mumbai,Maharashtra,4,1110,12,125,74,COD,Warehouse,Shipped,No,4.2,Desktop,NEW10,C,Seasonal demand,No
ORD74305,2025-04-18,1025,Air Purifier Filter,Home,AuraLite,CUST4393,VIP,West,Pune,Maharashtra,2,1295,15,118,89,NetBanking,Marketplace,Processing,No,4.4,Tablet,SAVE15,D,Premium segment,No
ORD74306,2025-04-18,1026,Wall Clock,Home,BrightNest,CUST4402,New,West,Nagpur,Maharashtra,4,1480,18,55,29,UPI,Warehouse,Delivered,No,4.6,Mobile,FEST20,A,Fast moving item,No
ORD74307,2025-04-18,1027,Storage Basket,Home,ClayCraft,CUST4411,Repeat,North,Delhi,Delhi,6,1665,20,126,44,Card,Marketplace,Delivered,No,4.1,Desktop,MEGA5,B,Stable demand,No
ORD74308,2025-04-18,1028,Table Runner,Home,HomeGlow,CUST4420,VIP,North,Jaipur,Rajasthan,8,1850,5,107,59,COD,Warehouse,Shipped,No,4.3,Tablet,,C,Seasonal demand,No
ORD74309,2025-04-18,1029,Scented Candle,Home,NordLeaf,CUST4429,New,North,Lucknow,Uttar Pradesh,1,1960,8,101,74,NetBanking,Marketplace,Processing,No,4.0,Mobile,NEW10,D,Premium segment,No
ORD74310,2025-04-18,1030,Bedside Lamp,Home,AuraLite,CUST4438,Repeat,South,Bengaluru,Karnataka,3,2145,10,126,89,UPI,Warehouse,Delivered,No,4.3,Desktop,SAVE15,A,Fast moving item,No
ORD74311,2025-04-18,1031,Running Shoes,Fashion,SprintX,CUST4447,VIP,South,Hyderabad,Telangana,3,1430,5,51,29,Card,Marketplace,Delivered,No,4.0,Tablet,FEST20,B,Stable demand,No
ORD74312,2025-04-18,1032,Casual Sneakers,Fashion,ModaCrew,CUST4456,New,South,Chennai,Tamil Nadu,5,1615,8,77,44,COD,Warehouse,Shipped,No,4.2,Mobile,MEGA5,C,Seasonal demand,No
ORD74313,2025-04-18,1033,Denim Jacket,Fashion,UrbanBeat,CUST4465,Repeat,East,Kolkata,West Bengal,7,1800,10,71,59,NetBanking,Marketplace,Processing,No,4.4,Desktop,,D,Premium segment,No
ORD74314,2025-04-18,1034,Sports T-Shirt,Fashion,FitWear,CUST4474,VIP,West,Ahmedabad,Gujarat,4,1910,12,97,74,UPI,Warehouse,Delivered,No,4.2,Tablet,NEW10,A,Fast moving item,No
ORD74315,2025-04-18,1035,Leather Wallet,Fashion,StreetRoot,CUST4483,New,West,Surat,Gujarat,2,2095,15,122,89,Card,Marketplace,Delivered,No,4.4,Mobile,SAVE15,B,Stable demand,No
ORD74316,2025-04-18,1036,Sunglasses,Fashion,SprintX,CUST4492,Repeat,West,Vadodara,Gujarat,4,2280,18,59,29,COD,Warehouse,Shipped,No,4.6,Desktop,FEST20,C,Seasonal demand,No
ORD74317,2025-04-18,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4001,VIP,West,Rajkot,Gujarat,6,2465,20,53,44,NetBanking,Marketplace,Processing,No,4.1,Tablet,MEGA5,D,Premium segment,No
ORD74318,2025-04-18,1038,Cap,Fashion,UrbanBeat,CUST4010,New,West,Mumbai,Maharashtra,8,2650,5,79,59,UPI,Warehouse,Delivered,No,4.3,Mobile,,A,Fast moving item,No
ORD74319,2025-04-18,1039,Travel Hoodie,Fashion,FitWear,CUST4019,Repeat,West,Pune,Maharashtra,1,2760,8,105,74,Card,Marketplace,Delivered,No,4.0,Desktop,NEW10,B,Stable demand,No
ORD74320,2025-04-18,1040,Gym Bag,Fashion,StreetRoot,CUST4028,VIP,West,Nagpur,Maharashtra,3,2945,10,130,89,COD,Warehouse,Shipped,No,4.3,Tablet,SAVE15,C,Seasonal demand,No
ORD74321,2025-04-19,1001,Wireless Mouse,Electronics,Voltix,CUST4188,New,South,Bengaluru,Karnataka,5,1845,5,35,29,UPI,Warehouse,Delivered,No,4.1,Mobile,MEGA5,A,Fast moving item,No
ORD74322,2025-04-19,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4197,Repeat,South,Hyderabad,Telangana,8,2030,8,61,44,Card,Marketplace,Delivered,No,4.3,Desktop,,B,Stable demand,No
ORD74323,2025-04-19,1003,Gaming Headset,Electronics,VisionOne,CUST4206,VIP,South,Chennai,Tamil Nadu,5,2140,10,87,59,COD,Warehouse,Shipped,No,4.0,Tablet,NEW10,C,Seasonal demand,No
ORD74324,2025-04-19,1004,USB-C Charger,Electronics,TechAura,CUST4215,New,East,Kolkata,West Bengal,8,2325,12,113,74,NetBanking,Marketplace,Processing,No,4.3,Mobile,SAVE15,D,Premium segment,No
ORD74325,2025-04-19,1005,Webcam HD,Electronics,ByteCraft,CUST4224,Repeat,West,Ahmedabad,Gujarat,4,2510,15,106,89,UPI,Warehouse,Delivered,No,4.5,Desktop,FEST20,A,Fast moving item,No
ORD74326,2025-04-19,1006,Power Bank,Electronics,Voltix,CUST4233,VIP,West,Surat,Gujarat,7,2695,18,43,29,Card,Marketplace,Delivered,No,4.7,Tablet,MEGA5,B,Stable demand,No
ORD74327,2025-04-19,1007,Smart Watch,Electronics,SoundMax,CUST4242,New,West,Vadodara,Gujarat,9,2880,20,69,44,COD,Warehouse,Shipped,No,4.2,Mobile,,C,Seasonal demand,No
ORD74328,2025-04-19,1008,Portable SSD,Electronics,VisionOne,CUST4251,Repeat,West,Rajkot,Gujarat,7,2990,5,95,59,NetBanking,Marketplace,Processing,No,3.9,Desktop,NEW10,D,Premium segment,No
ORD74329,2025-04-19,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4260,VIP,West,Mumbai,Maharashtra,3,3175,8,77,74,UPI,Warehouse,Delivered,No,4.1,Tablet,SAVE15,A,Fast moving item,No
ORD74330,2025-04-19,1010,LED Monitor,Electronics,ByteCraft,CUST4269,New,West,Pune,Maharashtra,6,3360,10,114,89,Card,Marketplace,Delivered,No,4.4,Mobile,FEST20,B,Stable demand,No
ORD74331,2025-04-19,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4278,Repeat,West,Nagpur,Maharashtra,5,745,5,63,29,COD,Warehouse,Shipped,No,4.1,Desktop,MEGA5,C,Seasonal demand,No
ORD74332,2025-04-19,1012,Phone Case,Accessories,CarryNest,CUST4287,VIP,North,Delhi,Delhi,8,930,8,89,44,NetBanking,Marketplace,Processing,No,4.3,Tablet,,D,Premium segment,No
ORD74333,2025-04-19,1013,Desk Organizer,Accessories,LoopGear,CUST4296,New,North,Jaipur,Rajasthan,5,1040,10,83,59,UPI,Warehouse,Delivered,No,4.0,Mobile,NEW10,A,Fast moving item,No
ORD74334,2025-04-19,1014,Cable Protector,Accessories,FlexCase,CUST4305,Repeat,North,Lucknow,Uttar Pradesh,8,1225,12,109,74,Card,Marketplace,Delivered,No,4.3,Desktop,SAVE15,B,Stable demand,No
ORD74335,2025-04-19,1015,Mouse Pad,Accessories,PackPoint,CUST4314,VIP,South,Bengaluru,Karnataka,4,1410,15,179,89,COD,Warehouse,Shipped,No,4.5,Tablet,FEST20,C,Seasonal demand,No
ORD74336,2025-04-19,1016,Backpack,Accessories,UrbanTrail,CUST4323,New,South,Hyderabad,Telangana,7,1595,18,71,29,NetBanking,Marketplace,Processing,No,4.7,Mobile,MEGA5,D,Premium segment,No
ORD74337,2025-04-19,1017,Laptop Stand,Accessories,CarryNest,CUST4332,Repeat,South,Chennai,Tamil Nadu,9,1780,20,65,44,UPI,Warehouse,Delivered,Yes,4.2,Desktop,,A,Fast moving item,No
ORD74338,2025-04-19,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4341,VIP,East,Kolkata,West Bengal,7,1890,5,91,59,Card,Marketplace,Delivered,No,3.9,Tablet,NEW10,B,Stable demand,No
ORD74339,2025-04-19,1019,Travel Adapter,Accessories,FlexCase,CUST4350,New,West,Ahmedabad,Gujarat,3,2075,8,117,74,COD,Warehouse,Shipped,No,4.1,Mobile,SAVE15,C,Seasonal demand,No
ORD74340,2025-04-19,1020,Stylus Pen,Accessories,PackPoint,CUST4359,Repeat,West,Surat,Gujarat,6,2260,10,142,89,NetBanking,Marketplace,Processing,No,4.4,Desktop,FEST20,D,Premium segment,No
ORD74341,2025-04-19,1021,Smart Bulb,Home,BrightNest,CUST4368,VIP,West,Vadodara,Gujarat,5,645,5,47,29,UPI,Warehouse,Delivered,No,4.1,Tablet,MEGA5,A,Fast moving item,No
ORD74342,2025-04-19,1022,LED Desk Lamp,Home,ClayCraft,CUST4377,New,West,Rajkot,Gujarat,8,830,8,73,44,Card,Marketplace,Delivered,No,4.3,Mobile,,B,Stable demand,No
ORD74343,2025-04-19,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4386,Repeat,West,Mumbai,Maharashtra,5,940,10,144,59,COD,Warehouse,Shipped,No,4.0,Desktop,NEW10,C,Seasonal demand,No
ORD74344,2025-04-19,1024,Water Bottle,Home,NordLeaf,CUST4395,VIP,West,Pune,Maharashtra,8,1125,12,125,74,NetBanking,Marketplace,Processing,No,4.3,Tablet,SAVE15,D,Premium segment,No
ORD74345,2025-04-19,1025,Air Purifier Filter,Home,AuraLite,CUST4404,New,West,Nagpur,Maharashtra,4,1310,15,118,89,UPI,Warehouse,Delivered,No,4.5,Mobile,FEST20,A,Fast moving item,No
ORD74346,2025-04-19,1026,Wall Clock,Home,BrightNest,CUST4413,Repeat,North,Delhi,Delhi,7,1495,18,55,29,Card,Marketplace,Delivered,No,4.7,Desktop,MEGA5,B,Stable demand,No
ORD74347,2025-04-19,1027,Storage Basket,Home,ClayCraft,CUST4422,VIP,North,Jaipur,Rajasthan,9,1680,20,126,44,COD,Warehouse,Shipped,No,4.2,Tablet,,C,Seasonal demand,No
ORD74348,2025-04-19,1028,Table Runner,Home,HomeGlow,CUST4431,New,North,Lucknow,Uttar Pradesh,7,1790,5,107,59,NetBanking,Marketplace,Processing,No,3.9,Mobile,NEW10,D,Premium segment,No
ORD74349,2025-04-19,1029,Scented Candle,Home,NordLeaf,CUST4440,Repeat,South,Bengaluru,Karnataka,3,1975,8,101,74,UPI,Warehouse,Delivered,No,4.1,Desktop,SAVE15,A,Fast moving item,No
ORD74350,2025-04-19,1030,Bedside Lamp,Home,AuraLite,CUST4449,VIP,South,Hyderabad,Telangana,6,2160,10,126,89,Card,Marketplace,Delivered,No,4.4,Tablet,FEST20,B,Stable demand,No
ORD74351,2025-04-19,1031,Running Shoes,Fashion,SprintX,CUST4458,New,South,Chennai,Tamil Nadu,5,1445,5,51,29,COD,Warehouse,Shipped,No,4.1,Mobile,MEGA5,C,Seasonal demand,No
ORD74352,2025-04-19,1032,Casual Sneakers,Fashion,ModaCrew,CUST4467,Repeat,East,Kolkata,West Bengal,8,1630,8,77,44,NetBanking,Marketplace,Processing,No,4.3,Desktop,,D,Premium segment,No
ORD74353,2025-04-19,1033,Denim Jacket,Fashion,UrbanBeat,CUST4476,VIP,West,Ahmedabad,Gujarat,5,1740,10,71,59,UPI,Warehouse,Delivered,No,4.0,Tablet,NEW10,A,Fast moving item,No
ORD74354,2025-04-19,1034,Sports T-Shirt,Fashion,FitWear,CUST4485,New,West,Surat,Gujarat,8,1925,12,97,74,Card,Marketplace,Delivered,No,4.3,Mobile,SAVE15,B,Stable demand,No
ORD74355,2025-04-19,1035,Leather Wallet,Fashion,StreetRoot,CUST4494,Repeat,West,Vadodara,Gujarat,4,2110,15,122,89,COD,Warehouse,Shipped,No,4.5,Desktop,FEST20,C,Seasonal demand,No
ORD74356,2025-04-19,1036,Sunglasses,Fashion,SprintX,CUST4003,VIP,West,Rajkot,Gujarat,7,2295,18,59,29,NetBanking,Marketplace,Processing,No,4.7,Tablet,MEGA5,D,Premium segment,No
ORD74357,2025-04-19,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4012,New,West,Mumbai,Maharashtra,9,2480,20,53,44,UPI,Warehouse,Delivered,No,4.2,Mobile,,A,Fast moving item,No
ORD74358,2025-04-19,1038,Cap,Fashion,UrbanBeat,CUST4021,Repeat,West,Pune,Maharashtra,7,2590,5,79,59,Card,Marketplace,Delivered,No,3.9,Desktop,NEW10,B,Stable demand,No
ORD74359,2025-04-19,1039,Travel Hoodie,Fashion,FitWear,CUST4030,VIP,West,Nagpur,Maharashtra,3,2775,8,105,74,COD,Warehouse,Shipped,No,4.1,Tablet,SAVE15,C,Seasonal demand,No
ORD74360,2025-04-19,1040,Gym Bag,Fashion,StreetRoot,CUST4039,New,North,Delhi,Delhi,6,2960,10,130,89,NetBanking,Marketplace,Processing,No,4.4,Mobile,FEST20,D,Premium segment,No
ORD74361,2025-04-20,1001,Wireless Mouse,Electronics,Voltix,CUST4199,Repeat,South,Hyderabad,Telangana,6,1860,5,35,29,Card,Marketplace,Delivered,No,4.2,Desktop,,B,Stable demand,No
ORD74362,2025-04-20,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4208,VIP,South,Chennai,Tamil Nadu,4,1970,8,61,44,COD,Warehouse,Shipped,No,3.9,Tablet,NEW10,C,Seasonal demand,No
ORD74363,2025-04-20,1003,Gaming Headset,Electronics,VisionOne,CUST4217,New,East,Kolkata,West Bengal,6,2155,10,87,59,NetBanking,Marketplace,Processing,No,4.1,Mobile,SAVE15,D,Premium segment,No
ORD74364,2025-04-20,1004,USB-C Charger,Electronics,TechAura,CUST4226,Repeat,West,Ahmedabad,Gujarat,9,2340,12,113,74,UPI,Warehouse,Delivered,No,4.4,Desktop,FEST20,A,Fast moving item,No
ORD74365,2025-04-20,1005,Webcam HD,Electronics,ByteCraft,CUST4235,VIP,West,Surat,Gujarat,5,2525,15,106,89,Card,Marketplace,Delivered,No,4.6,Tablet,MEGA5,B,Stable demand,No
ORD74366,2025-04-20,1006,Power Bank,Electronics,Voltix,CUST4244,New,West,Vadodara,Gujarat,8,2710,18,43,29,COD,Warehouse,Shipped,No,4.8,Mobile,,C,Seasonal demand,No
ORD74367,2025-04-20,1007,Smart Watch,Electronics,SoundMax,CUST4253,Repeat,West,Rajkot,Gujarat,5,2820,20,69,44,NetBanking,Marketplace,Processing,No,3.8,Desktop,NEW10,D,Premium segment,No
ORD74368,2025-04-20,1008,Portable SSD,Electronics,VisionOne,CUST4262,VIP,West,Mumbai,Maharashtra,8,3005,5,95,59,UPI,Warehouse,Delivered,No,4.0,Tablet,SAVE15,A,Fast moving item,No
ORD74369,2025-04-20,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4271,New,West,Pune,Maharashtra,4,3190,8,77,74,Card,Marketplace,Delivered,No,4.2,Mobile,FEST20,B,Stable demand,No
ORD74370,2025-04-20,1010,LED Monitor,Electronics,ByteCraft,CUST4280,Repeat,West,Nagpur,Maharashtra,7,3375,10,114,89,COD,Warehouse,Shipped,No,4.5,Desktop,MEGA5,C,Seasonal demand,No
ORD74371,2025-04-20,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4289,VIP,North,Delhi,Delhi,6,760,5,63,29,NetBanking,Marketplace,Processing,No,4.2,Tablet,,D,Premium segment,No
ORD74372,2025-04-20,1012,Phone Case,Accessories,CarryNest,CUST4298,New,North,Jaipur,Rajasthan,4,870,8,89,44,UPI,Warehouse,Delivered,No,3.9,Mobile,NEW10,A,Fast moving item,No
ORD74373,2025-04-20,1013,Desk Organizer,Accessories,LoopGear,CUST4307,Repeat,North,Lucknow,Uttar Pradesh,6,1055,10,83,59,Card,Marketplace,Delivered,No,4.1,Desktop,SAVE15,B,Stable demand,No
ORD74374,2025-04-20,1014,Cable Protector,Accessories,FlexCase,CUST4316,VIP,South,Bengaluru,Karnataka,9,1240,12,109,74,COD,Warehouse,Shipped,No,4.4,Tablet,FEST20,C,Seasonal demand,No
ORD74375,2025-04-20,1015,Mouse Pad,Accessories,PackPoint,CUST4325,New,South,Hyderabad,Telangana,5,1425,15,179,89,NetBanking,Marketplace,Processing,No,4.6,Mobile,MEGA5,D,Premium segment,No
ORD74376,2025-04-20,1016,Backpack,Accessories,UrbanTrail,CUST4334,Repeat,South,Chennai,Tamil Nadu,8,1610,18,71,29,UPI,Warehouse,Delivered,Yes,4.8,Desktop,,A,Fast moving item,No
ORD74377,2025-04-20,1017,Laptop Stand,Accessories,CarryNest,CUST4343,VIP,East,Kolkata,West Bengal,5,1720,20,65,44,Card,Marketplace,Delivered,No,3.8,Tablet,NEW10,B,Stable demand,No
ORD74378,2025-04-20,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4352,New,West,Ahmedabad,Gujarat,8,1905,5,91,59,COD,Warehouse,Shipped,No,4.0,Mobile,SAVE15,C,Seasonal demand,No
ORD74379,2025-04-20,1019,Travel Adapter,Accessories,FlexCase,CUST4361,Repeat,West,Surat,Gujarat,4,2090,8,117,74,NetBanking,Marketplace,Processing,No,4.2,Desktop,FEST20,D,Premium segment,No
ORD74380,2025-04-20,1020,Stylus Pen,Accessories,PackPoint,CUST4370,VIP,West,Vadodara,Gujarat,7,2275,10,142,89,UPI,Warehouse,Delivered,No,4.5,Tablet,MEGA5,A,Fast moving item,No
ORD74381,2025-04-20,1021,Smart Bulb,Home,BrightNest,CUST4379,New,West,Rajkot,Gujarat,6,660,5,47,29,Card,Marketplace,Delivered,No,4.2,Mobile,,B,Stable demand,No
ORD74382,2025-04-20,1022,LED Desk Lamp,Home,ClayCraft,CUST4388,Repeat,West,Mumbai,Maharashtra,4,770,8,73,44,COD,Warehouse,Shipped,No,3.9,Desktop,NEW10,C,Seasonal demand,No
ORD74383,2025-04-20,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4397,VIP,West,Pune,Maharashtra,6,955,10,144,59,NetBanking,Marketplace,Processing,No,4.1,Tablet,SAVE15,D,Premium segment,No
ORD74384,2025-04-20,1024,Water Bottle,Home,NordLeaf,CUST4406,New,West,Nagpur,Maharashtra,9,1140,12,125,74,UPI,Warehouse,Delivered,No,4.4,Mobile,FEST20,A,Fast moving item,No
ORD74385,2025-04-20,1025,Air Purifier Filter,Home,AuraLite,CUST4415,Repeat,North,Delhi,Delhi,5,1325,15,118,89,Card,Marketplace,Delivered,No,4.6,Desktop,MEGA5,B,Stable demand,No
ORD74386,2025-04-20,1026,Wall Clock,Home,BrightNest,CUST4424,VIP,North,Jaipur,Rajasthan,8,1510,18,55,29,COD,Warehouse,Shipped,No,4.8,Tablet,,C,Seasonal demand,No
ORD74387,2025-04-20,1027,Storage Basket,Home,ClayCraft,CUST4433,New,North,Lucknow,Uttar Pradesh,5,1620,20,126,44,NetBanking,Marketplace,Processing,No,3.8,Mobile,NEW10,D,Premium segment,No
ORD74388,2025-04-20,1028,Table Runner,Home,HomeGlow,CUST4442,Repeat,South,Bengaluru,Karnataka,8,1805,5,107,59,UPI,Warehouse,Delivered,No,4.0,Desktop,SAVE15,A,Fast moving item,No
ORD74389,2025-04-20,1029,Scented Candle,Home,NordLeaf,CUST4451,VIP,South,Hyderabad,Telangana,4,1990,8,101,74,Card,Marketplace,Delivered,No,4.2,Tablet,FEST20,B,Stable demand,No
ORD74390,2025-04-20,1030,Bedside Lamp,Home,AuraLite,CUST4460,New,South,Chennai,Tamil Nadu,7,2175,10,126,89,COD,Warehouse,Shipped,No,4.5,Mobile,MEGA5,C,Seasonal demand,No
ORD74391,2025-04-20,1031,Running Shoes,Fashion,SprintX,CUST4469,Repeat,East,Kolkata,West Bengal,6,1460,5,51,29,NetBanking,Marketplace,Processing,No,4.2,Desktop,,D,Premium segment,No
ORD74392,2025-04-20,1032,Casual Sneakers,Fashion,ModaCrew,CUST4478,VIP,West,Ahmedabad,Gujarat,4,1570,8,77,44,UPI,Warehouse,Delivered,No,3.9,Tablet,NEW10,A,Fast moving item,No
ORD74393,2025-04-20,1033,Denim Jacket,Fashion,UrbanBeat,CUST4487,New,West,Surat,Gujarat,6,1755,10,71,59,Card,Marketplace,Delivered,No,4.1,Mobile,SAVE15,B,Stable demand,No
ORD74394,2025-04-20,1034,Sports T-Shirt,Fashion,FitWear,CUST4496,Repeat,West,Vadodara,Gujarat,9,1940,12,97,74,COD,Warehouse,Shipped,No,4.4,Desktop,FEST20,C,Seasonal demand,No
ORD74395,2025-04-20,1035,Leather Wallet,Fashion,StreetRoot,CUST4005,VIP,West,Rajkot,Gujarat,5,2125,15,122,89,NetBanking,Marketplace,Processing,No,4.6,Tablet,MEGA5,D,Premium segment,No
ORD74396,2025-04-20,1036,Sunglasses,Fashion,SprintX,CUST4014,New,West,Mumbai,Maharashtra,8,2310,18,59,29,UPI,Warehouse,Delivered,No,4.8,Mobile,,A,Fast moving item,No
ORD74397,2025-04-20,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4023,Repeat,West,Pune,Maharashtra,5,2420,20,53,44,Card,Marketplace,Delivered,No,3.8,Desktop,NEW10,B,Stable demand,No
ORD74398,2025-04-20,1038,Cap,Fashion,UrbanBeat,CUST4032,VIP,West,Nagpur,Maharashtra,8,2605,5,79,59,COD,Warehouse,Shipped,No,4.0,Tablet,SAVE15,C,Seasonal demand,No
ORD74399,2025-04-20,1039,Travel Hoodie,Fashion,FitWear,CUST4041,New,North,Delhi,Delhi,4,2790,8,105,74,NetBanking,Marketplace,Processing,No,4.2,Mobile,FEST20,D,Premium segment,No
ORD74400,2025-04-20,1040,Gym Bag,Fashion,StreetRoot,CUST4050,Repeat,North,Jaipur,Rajasthan,7,2975,10,130,89,UPI,Warehouse,Delivered,No,4.5,Desktop,MEGA5,A,Fast moving item,No
ORD74401,2025-04-21,1001,Wireless Mouse,Electronics,Voltix,CUST4210,VIP,South,Chennai,Tamil Nadu,1,1800,5,35,29,COD,Warehouse,Shipped,No,3.8,Tablet,NEW10,C,Seasonal demand,No
ORD74402,2025-04-21,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4219,New,East,Kolkata,West Bengal,3,1985,8,61,44,NetBanking,Marketplace,Processing,No,4.0,Mobile,SAVE15,D,Premium segment,No
ORD74403,2025-04-21,1003,Gaming Headset,Electronics,VisionOne,CUST4228,Repeat,West,Ahmedabad,Gujarat,5,2170,10,87,59,UPI,Warehouse,Delivered,No,4.2,Desktop,FEST20,A,Fast moving item,No
ORD74404,2025-04-21,1004,USB-C Charger,Electronics,TechAura,CUST4237,VIP,West,Surat,Gujarat,7,2355,12,113,74,Card,Marketplace,Delivered,No,4.5,Tablet,MEGA5,B,Stable demand,No
ORD74405,2025-04-21,1005,Webcam HD,Electronics,ByteCraft,CUST4246,New,West,Vadodara,Gujarat,5,2540,15,106,89,COD,Warehouse,Shipped,No,4.7,Mobile,,C,Seasonal demand,No
ORD74406,2025-04-21,1006,Power Bank,Electronics,Voltix,CUST4255,Repeat,West,Rajkot,Gujarat,2,2650,18,43,29,NetBanking,Marketplace,Processing,No,4.4,Desktop,NEW10,D,Premium segment,No
ORD74407,2025-04-21,1007,Smart Watch,Electronics,SoundMax,CUST4264,VIP,West,Mumbai,Maharashtra,4,2835,20,69,44,UPI,Warehouse,Delivered,No,3.9,Tablet,SAVE15,A,Fast moving item,No
ORD74408,2025-04-21,1008,Portable SSD,Electronics,VisionOne,CUST4273,New,West,Pune,Maharashtra,6,3020,5,95,59,Card,Marketplace,Delivered,No,4.1,Mobile,FEST20,B,Stable demand,No
